package_id,package_name,sc_id,package_front_description,package_img_description,FAQ,segmentation_type_id
176,"Jet spray (installation/ repair)",12,"Covers installation/repair only. SPare parts sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
177,"Western toilet replacement",12,"Covers replacement of floor-mounted one-part & two-part toilet",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
178,"Indian toilet installation",12,"Covers installation in an already prepared platform section",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
179,"Flush tank replacement",12,"Covers replacement only. Spare parts sourced separately. Applicable for PVC & concealed flush tank.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
180,"Western toilet installation",12,"Covers installation only. Spare parts sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
181,"Altered Nozzle (Installation)",12,"Recommended for efficient water usage",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
182,"Tap installation",12,"Covers installation only. Tap/spare parts sourced separately. ,Applicable for single knob & inlet tap",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
183,"Hot & cold water mixer install",12,"Covers installation only. Spare parts sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
184,"Tap replacement",12,"Replacement of one single knob & inlet tap",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
185,"Wall mixer - Repair",12,"Repair of one broken or leaking mixer tap ,Replacement if required",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
186,"Tap Repair",12,"Repair of one broken or leaking single knob/inlet tap ,Applicable for kitchen sink wash basin & bathrooom",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11125
187,"Water tank Repair",12,"Covers repair only. Spare parts sourced separately",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11126
188,"Overhead tank installation",12,"Covers installation only. Spare parts sourced separately",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11126
189,"Pipeline leakage repair",12,"Covers repair of galvanized iron or PVC pipe. Spare parts sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11126
190,"Water meter installation",12,"Covers installation of 1 water meter only. Spare parts sourced separately",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11126
191,"Motor (Removing Air Cavity)",12,"Removal of air cavity in  one small motor (up to 1 HP)",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11127
192,"Motor (Installation)",12,"Installation of one small motor (up to 1 HP)",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11127
193,"Motor Replacement",12,"Replacement of one small motor (up to 1 HP)",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11127
194,"Washing machine inlet installation",12,"Covers installation/replacement of inlet pipe. Spare parst sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11128
195,"Connection hose installation",12,"Covers installation of connection hose to connect inlet & outlet",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11128
196,"Ceiling-mounted hanger installation",13,"Covers installation only. Hanger/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11129
197,"Wall/ door hanger installation",13,"Covers installation only. Hanger/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11129
198,"Bed support repair",13,"Covers repair of any kind of bed mattress support",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11130
199,"Bed legs/ headboard repair",13,"Covers repair of either single leg or headboard (any kind of bed)",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11130
200,"Cupboard hinge service (up to 2)",13,"Covers installation/ replacement only. Hinges/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
201,"Drawer channel repair (one set)",13,"Adjustment of one channel set to remote movement obstructions",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
202,"Drawer channel replacement (one set)",13,"Installation or replacement of one channel set",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
203,"Cupboard handle installation/ replacement",13,"Installation or replacement of one handle",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
204,"Cupboard lock installation",13,"Covers installation only. Lock/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
205,"Cupboard lock replacement",13,"Covers replacement only. Lock/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
206,"Cupboard lock repair",13,"Covers repair only. Lock/ spare parts sourced separately.",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11131
207,"Door accessory installation (any 1)",13,"Covers installation or replacement of one latch/ chain/ stopper/ magnet",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
208,"Aldrop/peephole installation",13,"Covers installation of one doow latch(kundi)/ peephole",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
209,"Wooden door instlallation",13,"Covers installation of one wooden door",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
210,"Major door repair",13,"Covers repair of a door which is not getting closed",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
211,"Minor door repair",13,"Covers repair of a door which is not closing properly",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
